line_no,en,vi,tr,es
1425,In desperation the animals began appealing to the two horses which drew the van to stop.,"Không biết làm thế nào, lũ súc vật đành quay ra cầu cứu hai con ngựa kéo, xin chúng đừng chạy nữa.","Umarsızlığa kapılan hayvanlar, bu kez, arabayı çekmekte olan atlara seslendiler: ""Yoldaşlar! Yoldaşlar! Kardeşinizi ölüme götürmeyin!"" Ama olup biteni kavrayamayan aptal beygirler, kulaklarını arkaya yatırıp biraz daha hızlandılar.",En su desesperación los animales comenzaron a apelar a los dos caballos que tiraban del furgón para que se detuvieran.
1428,"“But the stupid brutes, too ignorant to realise what was happening, merely set back their ears and quickened their pace.","Nhưng hai con vật ngu lâu, đầu óc tăm tối đó không hiểu, chúng chỉ khẽ vểnh tai lên và càng chạy nhanh thêm.","Umarsızlığa kapılan hayvanlar, bu kez, arabayı çekmekte olan atlara seslendiler: ""Yoldaşlar! Yoldaşlar! Kardeşinizi ölüme götürmeyin!"" Ama olup biteni kavrayamayan aptal beygirler, kulaklarını arkaya yatırıp biraz daha hızlandılar.","Pero las estúpidas bestias, demasiado ignorantes para darse cuenta de lo que ocurría, echaron atrás las orejas y aceleraron el trote."
1429,Boxer’s face did not reappear at the window.,Không còn thấy Chiến Sĩ thấp thoáng bên trong cái cửa sổ nhỏ nữa.,Boxer'ın yüzü bir daha camda belirmedi.,La cara de Boxer no volvió a aparecer por la ventanilla.
1430,"Too late, someone thought of racing ahead and shutting the five-barred gate; but in another moment the van was through it and rapidly disappearing down the road.","Có con nghĩ đến việc chạy ra để đóng cánh cổng lớn lại, nhưng quá trễ mất rồi, chiếc xe đã ra đến đường lớn và đi xa dần.","İçlerinden biri, önden koşup çiftliğin kapısını kapatmayı düşündü, ama artık çok geçti; araba kapıdan çıkarak yola daldı ve hızla gözden kayboldu.",Era demasiado tarde cuando a alguien se le ocurrió adelantarse para cerrar el portón; en un instante el furgón salió y desapareció por el camino.
1431,Boxer was never seen again.,Từ đấy không ai còn trông thấy Chiến Sĩ nữa.,Boxer'ı bir daha hiç görmediler.,Boxer no fue visto más.
1432,"Three days later it was announced that he had died in the hospital at Willingdon, in spite of receiving every attention a horse could have.","Ba ngày sau có thông báo rằng Chiến Sĩ đã mất tại bệnh viện ở Willingdon, mặc dù đã được chăm sóc rất tận tình.","Üç gün sonra Boxer'ın, gösterilen her türlü özene karşın Willingdon'daki hastanede öldüğü haberi geldi.","Tres días después se anunció que había muerto en el hospital de Willingdon, no obstante recibir toda la atención que se podía dispensar a un caballo."
1433,Squealer came to announce the news to the others.,Chính Chỉ Điểm thông báo như thế.,"Haberi açıklayan Squealer, son anlarında Boxer'ın yanında bulunduğunu söylüyordu.",Squealer anunció la noticia a los demás.
1434,"He had, he said, been present during Boxer’s last hours.",Nó còn nói rằng nó đã ở cạnh Chiến Sĩ trong giờ phút lâm chung.,"Haberi açıklayan Squealer, son anlarında Boxer'ın yanında bulunduğunu söylüyordu.","Él había estado presente, dijo, durante las últimas horas de Boxer."
1435,"“It was the most affecting sight I have ever seen!” said Squealer, lifting his trotter and wiping away a tear.","""Thật vô cùng cảm động"", Chỉ Điểm vừa nói vừa lau nước mắt, ""Tôi ngồi bên Chiến Sĩ khi đồng chí ấy trút hơi thở cuối cùng.","Squealer, ön ayağını kaldırıp gözyaşlarını silerek, ""Böylesine dokunaklı bir sahne görmemiştim!"" dedi.","—¡Fue la escena más conmovedora que jamás haya visto! —expresó Squealer, levantando la pata para enjugar una lágrima—."
1437,"And at the end, almost too weak to speak, he whispered in my ear that his sole sorrow was to have passed on before the windmill was finished.","Trước khi chết đồng chí ấy đã yếu lắm, không nói được nữa, nhưng đồng chí ấy vẫn cố thì thầm nói rằng đồng chí ấy chỉ tiếc không được tham dự lễ khánh thành cối xay gió.","Konuşacak gücü kalmamıştı. Son nefesinde, kulağıma, tek üzüntüsünün yel değirmeninin bittiğini görememek olduğunu fısıldadı.","Estuve al lado de su cama hasta el último instante, y al final, casi demasiado débil para hablar, me susurró que su único pesar era morir antes de haberse terminado el molino."
1444,Here Squealer’s demeanour suddenly changed.,Lúc đó thái độ của Chỉ Điểm đột nhiên thay đổi.,"Derken, Squealer'ın tavrı ansızın değişiverdi.",Aquí el porte de Squealer cambió repentinamente.
1445,"He fell silent for a moment, and his little eyes darted suspicious glances from side to side before he proceeded.","Nó ngồi im một lúc, sau đó nhìn quanh khắp lượt rồi mới tiếp tục câu chuyện.","Bir an durdu, ufacık gözleriyle çevresine kuşkulu bakışlar fırlattıktan sonra başladı anlatmaya.","Permaneció callado un instante, y sus ojillos lanzaron miradas de desconfianza de un lado a otro antes de continuar."
1446,"It had come to his knowledge, he said, that a foolish and wicked rumour had been circulated at the time of Boxer’s removal.",Nó bảo rằng từ khi đưa Chiến Sỹ đi thì ở trại đã lan truyền những tin đồn thất thiệt.,Boxer götürüldükten sonra çiftlikte saçma ve aşağılık bir söylenti yayıldığını duymuştu.,"Había llegado a su conocimiento —dijo—, que un rumor disparatado y malicioso circuló cuando se llevaron a Boxer."
1447,"Some of the animals had noticed that the van which took Boxer away was marked “Horse Slaughterer,” and had actually jumped to the conclusion that Boxer was being sent to the knacker’s.","Một số con nhìn thấy chữ ""Lò mổ"" trên thành xe đã vội kết luận rằng Chiến Sĩ bị đưa đi làm thịt.","Söylentiye bakılırsa, bazı hayvanlar Boxer'ı götüren arabanın üzerinde ""At Kasabı"" yazdığını görmüşler ve hemen Boxer'ın kesilmeye gönderildiği sonucuna varmışlardı.","Algunos animales notaron que el furgón que trasladó a Boxer llevaba la inscripción: «Matarife de caballos», y sacaron precipitadamente la conclusión de que ése era en realidad el destino de Boxer."
1448,"It was almost unbelievable, said Squealer, that any animal could be so stupid.",Chỉ Điểm nói rằng nó không thể tin là các con vật trong trại lại ngu ngốc đến thế.,Bir hayvanın bu kadar salak olması inanılır gibi değildi.,"Resultaba casi increíble, dijo Squealer, que un animal pudiera ser tan estúpido."
1449,"Surely, he cried indignantly, whisking his tail and skipping from side to side, surely they knew their beloved Leader, Comrade Napoleon, better than that?","Không thể tin, Chỉ Điểm vừa nói vừa vẫy đuôi và nhảy loạn xạ lên, là các con vật trong trại lại có thể nghĩ về lãnh tụ kính yêu, nghĩ về đồng chí Napoleon theo chiều hướng đó!","Ter ter tepiniyor, öfkeyle bağırıyordu. Sevgili Önderleri Napoléon Yoldaş'ı hiç mi tanımıyorlardı? Napoléon Yoldaş, hiç böyle bir şeye göz yumar mıydı?","Seguramente, gritó indignado, agitando la cola y saltando de lado a lado, seguramente ellos conocían a su querido Líder, camarada Napoleón, mejor que nadie."
1450,But the explanation was really very simple.,Mọi việc đơn giản hơn rất nhiều.,Oysa işin aslı çok basitti.,"Pero la explicación, en verdad, era muy sencilla."
1451,"The van had previously been the property of the knacker, and had been bought by the veterinary surgeon, who had not yet painted the old name out.","Số là ông bác sĩ thú y đã mua lại cái xe của lò mổ, nhưng ông ta chưa kịp xoá tên chủ cũ đi.","Eskiden bir at kasabının kullandığı araba, kısa bir süre önce baytar tarafından satın alınmış ama baytar arabanın üstündeki yazıyı silmeye vakit bulamamıştı.","El furgón fue anteriormente propiedad del descuartizador y había sido comprado por el veterinario, que aún no había borrado el nombre anterior."
1452,That was how the mistake had arisen.,Lí do chỉ có vậy thôi.,Sorun buradan kaynaklanıyordu.,Así fue como nació el error.
1453,The animals were enormously relieved to hear this.,"Nghe nói thế, cả bọn đều cảm thấy yên lòng.","Hayvanlar, işin aslını öğrenince, yüreklerindeki sıkıntıyı biraz olsun atmışlardı.",Los animales quedaron muy aliviados al escuchar esto.
1454,"And when Squealer went on to give further graphic details of Boxer’s death-bed, the admirable care he had received, and the expensive medicines for which Napoleon had paid without a thought as to the cost, their last doubts disappeared and the sorrow that they felt for their comrade’s death was tempered by the thought that at least he had died happy.","Còn khi Chỉ Điểm tả rõ cảnh chăm sóc, cũng như những thuốc men đắt tiền mà Napoleon hạ lệnh mua để chạy chữa cho Chiến Sĩ trong những ngày cuối cùng vừa qua thì những nghi ngờ lâu nay được giải toả hẳn và nỗi buồn mất bạn vơi đi bội phần: dù sao thì Chiến Sĩ cũng được mồ yên mả đẹp rồi.","Hele Squealer, Boxer'a ölüm döşeğinde ne kadar büyük özen gösterildiğini, Napoléon'un o pahalı ilaçları en küçük bir duraksama göstermeden hemen aldırttığını ayrıntılarıyla anlatınca, kafalarındaki son kuşkular da dağıldı; Boxer'ın hiç değilse mutlu öldüğü düşüncesi, yoldaşlarının ölümüyle içlerine çöken acıyı dindirdi.","Y cuando Squealer continuó dándoles más detalles gráficos del lecho de muerte de Boxer, la admirable atención que recibió y las costosas medicinas que abonara Napoleón sin fijarse en el precio, sus últimas dudas desaparecieron y el pesar que sintieran por la muerte de su camarada fue mitigado por la idea de que, al menos, había muerto feliz."
1456,"It had not been possible, he said, to bring back their lamented comrade’s remains for interment on the farm, but he had ordered a large wreath to be made from the laurels in the farmhouse garden and sent down to be placed on Boxer’s grave.","Chính Napoleon tham dự cuộc họp vào sáng chủ nhật và đọc một bài diễn văn tưởng niệm Chiến Sĩ. Chúng ta không có điều kiện, nó nói, đưa thi hài của người đồng chí quá cố về trang trại, nhưng nó đã ra lệnh làm một vòng hoa thật lớn, hoa lấy ngay trong vườn trại và đưa đến Willingdon để đặt lên mộ Chiến Sĩ. Lũ lợn sẽ tổ chức bốn chín ngày [1] thật to cho Chiến Sĩ, nó hứa như vậy.","Acısını yüreklerinde duydukları yoldaşlarının cenazesini gömülmek üzere çiftliğe getirtmek mümkün olmamıştı. Ama Boxer'ın cenazesine, çiftlik evinin bahçesindeki defne dallarından yaptırttığı kocaman bir çelenk göndermişti.","No era posible traer de vuelta los restos de su llorado camarada para ser enterrados en la Granja, pero había ordenado que se confeccionara una gran corona con laurel del jardín de la casa para ser colocada sobre la tumba de Boxer."
1458,"Napoleon ended his speech with a reminder of Boxer’s two favourite maxims, “I will work harder” and “Comrade Napoleon is always right”— maxims, he said, which every animal would do well to adopt as his own.","Napoleon kết thúc bài diễn văn bằng cách nhắc lại hai khẩu hiệu của Chiến Sĩ: ""Tôi sẽ cố gắng hơn nữa"" và ""Đồng chí Napoleon lúc nào cũng đúng"". Napoleon còn bảo rằng tất cả các con vật trong trang trại nên học tập Chiến Sĩ, lấy khẩu hiệu của Chiến Sĩ làm khẩu hiệu hành động của chính mình.","Napoléon, söylevini, Boxer'ın en sevdiği iki özdeyişle bitirdi: ""Daha çok çalışacağım"" ve ""Napoléon Yoldaş her zaman haklıdır"". Bu özdeyişleri her hayvan kafasına iyice kazımalıydı.","Napoleón finalizó su discurso recordándoles los dos lemas favoritos de Boxer: «Trabajaré más fuerte» y «El Camarada Napoleón tiene siempre razón», lemas, dijo, que todo animal haría bien en adoptar para sí mismo."
1459,"On the day appointed for the banquet, a grocer’s van drove up from Willingdon and delivered a large wooden crate at the farmhouse.",Đúng hôm tổ chức bốn chín ngày cho Chiến Sỹ thì có một cái xe chở một thùng gỗ lớn đến toà nhà chính.,"Şölenin verileceği gün Willingdon'dan gelen bir bakkal arabası, çiftlik evine kocaman bir sandık bıraktı.","El día fijado para el banquete, el carro de un almacenista vino desde Willingdon y descargó un gran cajón de madera."
