line_no,en,vi,tr,es
5153,I think I have had too many friends.”,Tôi nghĩ tôi đã có quá nhiều bạn.”,"Zaten fazla arkadaşım vardı, galiba.",Creo que tenía demasiados.
5154,Dorian winced and looked round at the grotesque things that lay in such fantastic postures on the ragged mattresses.,"Dorian nhăn mặt, nhìn quanh những thứ kỳ cục đang nằm theo những tư thế rất quái dị trên các tấm nệm rách.","Dorian irkilerek yüzünü buruşturdu; çevresine, eski püskü şiltelerin üzerinde, olmayacak biçimlerde serilip yatmış duran biçimsiz şeylere baktı.",El rostro de Dorian Gray se crispó un instante; luego contempló las grotescas figuras que yacían sobre los mugrientos colchones en extrañas posturas.
5155,"The twisted limbs, the gaping mouths, the staring lustreless eyes, fascinated him.","Những tay chân xoắn vặn, những miệng há to, những mắt mờ xỉn lồ lộ dương lên, thôi miên cậu.","Çarpılmış bacaklar, açılmış ağızlar, boş bakan fersiz gözler onu büyülüyordu sanki.","Los miembros contorsionados, las bocas abiertas, las miradas perdidas y los ojos vidriosos le fascinaban."
5156,"He knew in what strange heavens they were suffering, and what dull hells were teaching them the secret of some new joy.","Cậu biết họ đang chịu đựng khổ đau ở những thiên đường lạ nào, và những địa ngục xám xịt nào đang dạy họ bí quyết vui vẻ mới mẻ nào đó.","Onların hangi garip cennetlerde azap çektiklerini, hangi nursuz cehennemlerin yepyeni zevklerinin gizini öğrendiklerini biliyordu.",Sabía en qué extraños paraísos se dedicaban al sufrimiento y qué tristes infiernos les enseñaban el secreto de alguna nueva alegría.
5157,They were better off than he was.,Họ đang hơn cậu.,Onların durumu kendisininkinden iyiydi.,"Eran más afortunados que él, prisionero de sus pensamientos."
5158,He was prisoned in thought.,Cậu đang bị cầm tù trong tư tưởng.,Kendisi düşüncelerinin zindanı içindeydi çünkü.,"Eran más afortunados que él, prisionero de sus pensamientos."
5159,"Memory, like a horrible malady, was eating his soul away.","Ký ức, như căn bệnh khủng khiếp, đang ăn dần linh hồn cậu.","Anılar, korkunç bir hastalık gibi ruhunu kemirip bitirmekteydi.","La memoria, como una horrible enfermedad, le devoraba el alma."
5160,From time to time he seemed to see the eyes of Basil Hallward looking at him.,Đôi lúc dường như cậu thấy đôi mắt Basil Hallward nhìn cậu.,Durup durup Basil Hallward’ın ona bakan gözlerini görür gibi oluyordu.,De cuando en cuando le parecía ver los ojos de Basil Hallward que lo miraban.
5161,Yet he felt he could not stay.,Tuy nhiên cậu cảm thấy cậu không thể ở lại.,Gene de burada kalabileceğini sanmıyordu.,"Comprendió, sin embargo, que no podía quedarse allí."
5162,The presence of Adrian Singleton troubled him.,Sự hiện diện của Adrian Singleton làm phiền cậu.,Adrian Singleton’un varlığı tedirgin ediyordu onu.,La presencia de Adrian Singleton le perturbaba.
5163,He wanted to be where no one would know who he was.,Cậu muốn ở đâu mà không ai biết cậu là ai.,Kimsenin kendisini tanımayacağı bir yerde olmak istiyordu.,Quería estar en un lugar donde nadie supiera quién era.
5164,He wanted to escape from himself.,Cậu cần trốn khỏi chính mình.,Kendi kendisinden kaçmayı istiyordu.,Quería huir de sí mismo.
5165,"“I am going on to the other place,” he said after a pause.","“Tôi sẽ đi chỗ khác,” cậu nói, sau một lúc ngập ngừng.","Bir duralamadan sonra, “Ben öbür yere gidiyorum,” dedi.","—Me voy al otro sitio —dijo, después de una pausa."
5166,“On the wharf?”,“Qua bến tàu à?”,“Rıhtımdakine mi?,—¿En el muelle?
5167,“Yes.”,“Ừ.”,“Evet.,—Sí.
5168,“That mad-cat is sure to be there.,“Con mèo điên ấy chắc chắn sẽ ở đó.,“O kuduz kedi kesin oradadır.,—Esa gata loca estará allí con toda seguridad.
5169,They won’t have her in this place now.”,Bây giờ họ không cho nó vào chỗ này nữa.”,Buraya sokmuyorlar artık.,Aquí ya no la admiten.
5170,Dorian shrugged his shoulders.,Dorian nhún vai.,Dorian omuz silkti.,Dorian se encogió de hombros.
5171,“I am sick of women who love one.,“Tôi phát ốm với những cô đang yêu ai đó rồi.,“Bana âşık olan kadınlardan bıktım.,—Estoy harto de mujeres que me quieren.
5172,Women who hate one are much more interesting.,Các cô đang ghét ai đó chính ra lại thú vị hơn nhiều.,İnsana diş bileyen kadınlar daha ilginç oluyor.,Las mujeres que odian son mucho más interesantes.
5173,"Besides, the stuff is better.”","Vả lại, món ấy cũng hay hơn.”",Hem zaten oranın malı daha iyi.,"Además, la mercancía es allí mejor."
5174,“Much the same.”,“Như nhau cả.,“Al birini vur ötekine.,—Más o menos la misma cosa.
5175,“I like it better.,“Tôi thích nó hơn.,“Oradaki benim daha çok hoşuma gidiyor.,—Yo la prefiero.
5176,Come and have something to drink.,Đi uống gì đi. Tôi phải uống gì đó.”,Gel de bir şeyler iç. Ben içmek ihtiyacındayım.,Ven a beber algo.
5177,I must have something.”,Tôi phải uống gì đó.”,Ben içmek ihtiyacındayım.,Necesito una copa.
5178,"“I don’t want anything,” murmured the young man.","“Tôi chẳng muốn gì,” thanh niên lẩm bẩm. “Kệ đi.”","Genç adam, “Ben bir şey istemiyorum,” diye söylendi.",—No quiero nada —murmuró el joven.
5180,Adrian Singleton rose up wearily and followed Dorian to the bar.,"Adrian Singleton uể oải đứng dậy, bám theo Dorian ra quầy rượu.",Adrian Singleton bitkin bir tavırla yerinden kalkarak Dorian’ın peşi sıra bara yürüdü.,Adrian Singleton se levantó con aire cansado y siguió a Dorian Gray hasta el bar.
5181,"A half-caste, in a ragged turban and a shabby ulster, grinned a hideous greeting as he thrust a bottle of brandy and two tumblers in front of them.","Một người lai Ấn, vấn khăn xếp rách và bận áo un-xtơ sờn, nhe răng chào phát gớm lúc y đẩy một chai bran-đi và hai cái ly ra trước mặt họ.","Partal türbanlı, yıpranmış paltolu bir melez pis bir sırıtışla onları selamlayarak önlerine bir şişe brendiyle iki bardak sürdü.","Un mulato, con un turbante hecho jirones y un largo abrigo mugriento, les obsequió con una mueca espantosa a manera de saludo mientras colocaba ante ellos una botella de brandy y dos vasos."
5182,The women sidled up and began to chatter.,"Những người đàn bà rụt rè lại gần, và bắt đầu nói luôn mồm.",Kadınlar yanaşarak çene çalmaya giriştiler.,Las mujeres se acercaron y empezaron a parlotear.
5183,Dorian turned his back on them and said something in a low voice to Adrian Singleton.,"Dorian quay lưng lại với họ, nhỏ giọng nói gì đó với Adrian Singleton.","Dorian onlara sırtını döndü, Adrian Singleton’a alçak sesle bir şeyler söyledi.",Dorian les volvió la espalda y dijo algo en voz baja a su acompañante.
5184,"A crooked smile, like a Malay crease, writhed across the face of one of the women.","Một nụ cười quanh co, như một nếp nhăn Mã Lai, quằn quại ngang mặt một người đàn bà.","Kadınlardan biri yüzünde Malaya hançerleri gibi eğri bir gülüş belirerek alaylı alaylı, “Bu gece kibrimizden başka bir şey gözükmüyor,” diye dudak büktü.",Una sonrisa tan retorcida como un cris malayo se paseó por el rostro de una de las mujeres.
5186,"“For God’s sake don’t talk to me,” cried Dorian, stamping his foot on the ground.","“Vì Chúa, đừng nói chuyện với tôi,” Dorian la lớn, giậm chân xuống nền.","Dorian ayağını yere vurarak, “Tanrı aşkına konuşma benimle!” diye bağırdı.","—Por el amor de Dios, no me dirijas la palabra —exclamó Dorian, golpeando el suelo con el pie—."
5190,Don’t ever talk to me again.”,“Cô muốn gì? Tiền? Đây. Đừng bao giờ nói chuyện với tôi lần nữa.”,Bir daha konuşayım deme benimle.,Pero no vuelvas a dirigirme la palabra.
5191,"Two red sparks flashed for a moment in the woman’s sodden eyes, then flickered out and left them dull and glazed.","Hai tia lửa đỏ lóe lên chớp nhoáng trong đôi mắt u mê của người đàn bà, rồi tắt dần, để lại chúng mờ đục và đờ đẫn.","Kadının içki bulanığı gözlerinde bir an iki kızıl kıvılcım çaktı, sonra söndü ve gözler gene donuklaşıp camlaştı.","En los ojos de la mujer, embrutecidos por el alcohol, aparecieron por un momento dos destellos rojos, pero volvieron a apagarse enseguida, dejándolos otra vez muertos y vidriosos."
5192,She tossed her head and raked the coins off the counter with greedy fingers.,"Mụ ta hất đầu lên, cào sạch các đồng xu khỏi quầy bằng những ngón tay tham lam.","Kadın başını şöyle bir arkaya atarak, bar tezgâhının üstündeki çil paraları açgözlü parmaklarla tarayıp avuçladı.",Luego sacudió la cabeza y con dedos avarientos recogió las monedas del mostrador.
5193,Her companion watched her enviously.,Bạn mụ nhìn mụ thèm thuồng.,Arkadaşı onu hasetle süzüyordu.,Su compañera la contempló con envidia.
5194,"“It’s no use,” sighed Adrian Singleton.","“Chẳng ích gì đâu,” Adrian Singleton thở dài.","Adrian, “Boşuna,” diye içini çekti.",—Es inútil —suspiró Adrian Singleton—.
5195,“I don’t care to go back.,“Tôi không thích quay lại.,“Dönmek istemiyorum.,No tengo ganas de volver.
5196,What does it matter?,Quan trọng gì? Ở đây tôi thấy rất vui.,Ne fark eder?,¿Qué más da?
5197,I am quite happy here.”,Quan trọng gì? Ở đây tôi thấy rất vui.,Burada bal gibi mutluyum ben.,Estoy muy bien aquí.
5198,"“You will write to me if you want anything, won’t you?” said Dorian, after a pause.","“Anh sẽ biên cho tôi nếu anh cần bất cứ thứ gì nhé, hứa đi?” Dorian nói, sau một lúc ngừng.","Bir duralamadan sonra Dorian, “Bir şeye ihtiyacın olursa bana yazarsın, değil mi?” diye sordu.","—Me escribirás si necesitas algo, ¿de acuerdo? —dijo Dorian después de una pausa."
5199,“Perhaps.”,“Có lẽ.”,“Belki.,—Quizá.
5200,"“Good night, then.”",“Vậy thì tạm biệt.”,"“İyi geceler, öyleyse.","—Buenas noches, entonces."
5201,"“Good night,” answered the young man, passing up the steps and wiping his parched mouth with a handkerchief.","“Tạm biệt,” thanh niên trả lời, đi lên các bậc thềm, lau cái miệng khô nẻ bằng khăn tay.","Genç adam, “İyi geceler,” diye yanıtladı, kavrulmuş dudaklarını mendiliyle silerek merdivenden yukarı çıktı.","—Buenas noches —respondió el joven, volviendo a subir los escalones mientras se limpiaba la boca reseca con un pañuelo."
5202,Dorian walked to the door with a look of pain in his face.,Dorian bước đến cửa với vẻ đau đớn trên mặt.,Dorian yüzünde acı çektiğini belli eden bir ifadeyle kapıya doğru yürüdü.,Dorian se dirigió hacia la puerta con una expresión dolorida en el rostro.
5203,"As he drew the curtain aside, a hideous laugh broke from the painted lips of the woman who had taken his money.","Lúc cậu kéo rèm qua bên thì một tiếng cười khả ố bật ra khỏi đôi môi tô son của người đàn bà vừa lấy tiền của cậu. “Mới diễn ra một giao kèo của quỷ!” mụ vừa nói vừa nấc, bằng giọng khàn đặc.",Perdeyi araladığı sırada biraz önce parasını almış olan kadının o boyalı dudaklarından çirkin bir kahkaha koptu.,"Cuando apartaba la cortina verde, una risa espantosa salió de los labios pintados de la mujer que había recogido las monedas."
5204,"“There goes the devil’s bargain!” she hiccoughed, in a hoarse voice.","Lúc cậu kéo rèm qua bên thì một tiếng cười khả ố bật ra khỏi đôi môi tô son của người đàn bà vừa lấy tiền của cậu. “Mới diễn ra một giao kèo của quỷ!” mụ vừa nói vừa nấc, bằng giọng khàn đặc.","Kadın taraz taraz bir sesle, hıçkırık tutmuş gibi, “İşte, şeytanın satın aldığı adam!” diye konuştu.",—¡Ahí va el protegido del diablo! —exclamó con voz ronca entre dos ataques de hipo.
