line_no,en,vi,tr,es
6175,"I only saw dr Seward for a moment, and told him where I was off to, promising to come back and tell the rest so soon as I should have found out anything.","Trước khi ra khỏi nhà, tôi chỉ gặp bác sĩ Seward và báo cho anh biết hôm nay tôi đi đâu, làm gì và khi xong việc, tôi sẽ cố gắng về thật sớm để thuật lại kết quả cho cả nhóm biết.",Yalnızca dr Seward’ı bir anlığına gördüm ve bir şey bulur bulmaz geri gelip öbürlerine anlatacağıma söz vererek nereye gittiğimi söyledim.,"Vi solamente al doctor Seward durante un momento y le dije adónde me dirigía, prometiéndole regresar a explicarle todo el resto en cuanto pudiera descubrir algo."
6176,"I drove to Walworth and found, with some difficulty, Potter’s Court.","Tới Walworth, tôi bỗng đâm ra lúng túng khi phải tìm Pháp viện Potter. Cách viết cẩu thả, sai chính tả be bét của Smollet làm tôi tìm nhầm lung tung địa chỉ.",Arabayla Walworth’a gittim ve biraz zorlukla da olsa Poters Meydanı’nı buldum.,Me dirigí a Walworth y encontré con ciertas dificultades Potter's Court.
6177,"mr Smollet’s spelling misled me, as I asked for Poter’s Court instead of Potter’s Court.","Tới Walworth, tôi bỗng đâm ra lúng túng khi phải tìm Pháp viện Potter. Cách viết cẩu thả, sai chính tả be bét của Smollet làm tôi tìm nhầm lung tung địa chỉ.",mr Smollet’in bozuk elyazısı beni yanlış yönlendirmişti çünkü Potter’s Meydanı yerine Poter’s Meydanı’nı sormuştum.,"La ortografía del señor Smollet me engañó, debido a que pregunté primeramente por Poter's Court en lugar de Potter's Court."
6178,"However, when I had found the court, I had no difficulty in discovering Corcoran’s lodging-house.","Tuy nhiên, khi đã tìm được Pháp viện Potter, tôi chỉ việc đi thẳng tới ngôi nhà Corcoran.",Ama meydanı bulduğumda Corcoran Pansiyonu’nu keşfetmekte hiç zorluk çekmedim.,"Sin embargo, cuando encontré la dirección, no tuve dificultades en encontrar la casa de huéspedes Corcoran."
6181,Don’t believe there ain’t nobody of that kind livin’ ere or anywheres.”,Đây là thông tin duy nhất tôi có thể có trước khi tới Polar.,Burada ya da herhangi bir yerde öyle biri olduğunu sanmıyorum.” Smollet’in mektubunu çıkarttım ve meydanın adı konusunda aldığım yazım dersi bana yol gösterebilirmiş gibi geldi.,No creo que haya nadie semejante que viva aquí o en las cercanías.
6182,"I took out Smollet’s letter, and as I read it it seemed to me that the lesson of the spelling of the name of the court might guide me.","Mãi gần tới trưa tôi mới tìm được ngôi nhà cần tìm nhờ sự mách bảo của một người thợ ngồi nghỉ trong một quán cà phê, đó là một “nhà kho mới rộng mênh mông”.",Burada ya da herhangi bir yerde öyle biri olduğunu sanmıyorum.” Smollet’in mektubunu çıkarttım ve meydanın adı konusunda aldığım yazım dersi bana yol gösterebilirmiş gibi geldi.,Saqué la carta de Smollet y al leerla me pareció que la lección sobre la ortografía con que estaba escrito la dirección podría ayudarme.
6183,“What are you?” I asked.,Tôi lân la hỏi chuyện người gác cổng và một viên đốc công.,“Görevin ne?” diye sordum.,–¿Quién es usted? – le pregunté.
6184,"“I’m the depity,” he answered.",Họ quả là những người rất khó tính và lỗ mãng.,"“Yardımcıyım,” dedi.",–Soy el alguacil -respondió.
6185,I saw at once that I was on the right track; phonetic spelling had again misled me.,"Tuy nhiên, khi tôi dúi cho mỗi người một đồng tiền xu, họ đã thay đổi thái độ ngay lập tức.","Hemen doğru yolda olduğumu anladım; Smollet’in telaffuz ettiği biçimde yazmış olması, beni yine yanlış yönlendirmişti.",Comprendí inmediatamente que estaba en terreno seguro. La ortografía con que estaba escrita la carta me volvió a engañar.
6191,"He was a smart enough fellow, though rough of speech and bearing.",Bloxam là một gã thanh niên thô kệch và trực tính.,Konuşması ve duruşunun kaba olmasına karşın yeterince akıllı bir adamdı.,"Era un tipo bastante inteligente, aunque de maneras y hablar un tanto bruscos."
6192,"When I had promised to pay for his information and given him an earnest, he told me that he had made two journeys between Carfax and a house in Piccadilly, and had taken from this house to the latter nine great boxes—“main heavy ones”—with a horse and cart hired by him for this purpose.","Tôi chủ động hứa trả anh ta tiền cho tất cả những thông tin mà anh ta cung cấp. Chỉ đợi có vậy, anh ta cho biết luôn rằng trên đoạn đường từ Carfax đến một ngôi nhà ở Piccadilly, anh ta đã phải làm hai chuyến để chở hết chín thùng hàng mới tinh - toàn là những thùng lớn và rất nặng - bằng một chiếc xe ngựa đi thuê.","Ona, vereceği bilgi için ödeme yapacağımı söyleyip avans verdiğimde Carfax ve Piccadilly’deki bir ev arasında iki yolculuk yaptığını ve ilk evden ikincisine kendisi tarafından bu amaç için kiralanmış at ve at arabasıyla dokuz büyük sandık - esaslı ağır şeyler”- taşıdığını söyledi.","Cuando le prometí pagarle por sus informes y le di un adelanto, me dijo que había hecho dos viajes entre Carfax y una casa de Piccadilly y que había llevado de la primera dirección a la última nueve grandes cajas, ""muy pesadas"", con una carreta y un caballo que había alquilado para el trabajo."
6193,"I asked him if he could tell me the number of the house in Piccadilly, to which he replied:—","Nhưng khi được hỏi về số nhà ở Piccadilly, anh ta lại không trả lời được.",Piccadilly’deki evin numarasını söylemesini istediğimde şu yanıtı verdi:,"Le pregunté si podría indicarme el número de la casa de Piccadilly, a lo cual replicó:"
6194,"“Well, guv’nor, I forgits the number, but it was only a few doors from a big white church or somethink of the kind, not long built.","— Chán thật đấy, ông chủ ạ, không hiểu sao tôi lại quên khuấy mất số nhà, nhưng tôi có thể nói với ngài rằng ngôi nhà mà tôi phải chở các thùng hàng tới chỉ cách một nhà thờ quét vôi trắng, hoặc một cái gì đó giống như nhà thờ vậy, khoảng hai, ba ngôi nhà khác thôi.","“Şey, patron, ben numaraları unuturum, ama büyük beyaz bir kilise ya da onun gibi bir şeyin yalnızca birkaç bina ilerisindeydi.","–Bueno, señor, me he olvidado del número, pero estaba a unas cuantas puertas de una gran iglesia blanca, o algo semejante, que no hace mucho que ha sido construida."
6195,"It was a dusty old ’ouse, too, though nothin’ to the dustiness of the ’ouse we tooked the bloomin’ boxes from.”","Đó là một ngôi nhà tồi tàn đầy bụi là bụi, nhưng thực ra bụi ở đây vẫn chẳng thấm gì so với ngôi nhà mà tôi phải tới để lấy hàng.","O da, asla o lanet olasıca sandıkları aldığımız evin tozlu oluşu kadar olmasa da eski, tozlu bir evdi.”","Era una vieja casona cubierta de polvo, aunque no tan llena de polvo como la casa de la que saqué las cajas."
6196,“How did you get into the houses if they were both empty?”,— Thế làm thế nào anh vào được hai ngôi nhà này nếu như ở đó không có người ở?,"“Eğer ikisi de o sırada boştuysa, evlere nasıl girdin?” “Purfleet’teki evde beni bekleyen yaşlı biri vardı.","–¿Cómo logró usted entrar, si estaban desocupadas las dos casas?"
6197,“There was the old party what engaged me a-waitin’ in the ’ouse at Purfleet.,— Lão chủ hàng đứng đợi tôi trong ngôi nhà ở Purneet và giúp tôi nhấc các thùng hàng lên xe.,"“Eğer ikisi de o sırada boştuysa, evlere nasıl girdin?” “Purfleet’teki evde beni bekleyen yaşlı biri vardı.",–Me estaba esperando el viejo que me contrató en la casa de Purfleet.
6199,"Curse me, but he was the strongest chap I ever struck, an’ him a old feller, with a white moustache, one that thin you would think he couldn’t throw a shadder.”","Ôi, cha mẹ ơi! Sao lão khỏe thế không biết? Phải nói đó là người khỏe nhất mà tôi từng gặp trong đời, cho dù râu lão đã bạc trắng như cước, còn người thì gầy hom hem, lão gầy đến nỗi khiến người khác phải tưởng rằng lão không thể đủ sức đẩy ngã một cái bóng! Tôi bỗng cảm thấy rùng mình.","Belamı versin, beyaz bıyıklı, zayıf bir ihtiyar olsa da, rastladığım en güçlü adamdı.","Me insultó, pero era el tipo más fuerte que he visto. Era un anciano, con unos bigotes blancos, tan finos que casi no se le notaban."
6200,How this phrase thrilled through me!,— Vâng!,Bu sözler beni nasıl da korkuttu.,¡Esa frase hizo que me sobresaltara!
6202,“How did you get into the house in Piccadilly?” I asked.,— Thế anh vào ngôi nhà ở Piccadilly bằng đường nào? - Tôi hỏi.,“Piccadilly’deki eve nasıl girdin?” diye sordum.,–¿Cómo logró usted entrar en la casa de Piccadilly?
6203,“He was there too.,— Tôi đến thì lão đã có ở đó rồi.,“Orada da aynı adam vardı.,–Me estaba esperando también allí.
6204,"He must ’a’ started off and got there afore me, for when I rung of the bell he kem an’ opened the door ’isself an’ ’elped me to carry the boxes into the ’all.”","Chắc là lão phải phi rất nhanh trên đường để có thể đến đó trước tôi, bởi vì khi tôi bấm chuông, chính lão là người đã ra mở cửa và lão cũng là người giúp tôi mang các thùng hàng vào hành lang.","Benden önce yola çıkıp oraya varmış olmalı, çünkü zili çaldığımda gelip kapıyı o açtı ve sandıkları hole taşımama yardım etti.”","Debió salir inmediatamente y llegar allí antes que yo, puesto que cuando llamé a la puerta, salió él mismo a abrirme y me ayudó a descargar las cajas en el vestíbulo."
6205,“The whole nine?” I asked.,— Tất cả là chín thùng à? — Chín thùng.,“Dokuzunu da mı?” diye sordum.,–¿Las nueve? – le pregunté.
6206,“Yus; there was five in the first load an’ four in the second.,Chuyến đầu năm thùng; chuyến sau bốn thùng.,"“Evet; ilk yüklemede beş, ikinci yüklemede dört tane vardı.",–Sí; llevé cinco en el primer viaje y cuatro en el segundo.
6207,"It was main dry work, an’ I don’t so well remember ’ow I got ’ome.” I interrupted him:—","Đúng là một việc khổ sai! Mà không hiểu sao công việc lại làm tôi thấy khát thế không biết! Bấy giờ, tôi vẫn tự hỏi là làm sao mình lại bò được về tới nhà mới lạ chứ.",Epey susatıcı bir işti ve eve nasıl döndüğümü pek hatırlamıyorum.” Sözünü kestim:,"Era un trabajo muy pesado, y no recuerdo muy bien cómo regresé a casa. Lo interrumpí:"
6208,“Were the boxes left in the hall?”,— Anh đã mang các thùng gỗ vào hành lang?,“Sandıklar holde mi bırakıldı?,–¿Se quedaron las cajas en el vestíbulo?
6211,“You didn’t have any key?”,— Anh cũng không có chìa khóa chứ?,“Anahtarın yok muydu?,–¿No le dio ninguna llave?
6212,“Never used no key nor nothink.,— Không có chìa khóa! cũng chẳng có cái gì cả.,“Asla anahtar ya da öyle bir şey kullanmadım.,–No tuve necesidad de ninguna llave.
6213,"The old gent, he opened the door ’isself an’ shut it again when I druv off.",Lão già ấy chính là người tự tay mở cửa và rồi tự tay khóa cửa khi tôi về.,"Yaşlı adam, kapıyı o açtı ve arabayla uzaklaşırken o kapattı.",El anciano me abrió la puerta y volvió a cerrarla cuando me fui.
